Name,URL,Cuisine,Address,Full_URL,Full_URL,Full_URL
Park Italian Gourmet,/ny/new-york/7205-park-italian-gourmet/menu/,"Italian, Sandwiches","60 W 45th St, New York, NY, 10036",https://www.allmenus.com/ny/new-york/7205-park-italian-gourmet/menu/,https://www.allmenus.com/ny/new-york/7205-park-italian-gourmet/menu/,https://www.allmenus.com/ny/new-york/7205-park-italian-gourmet/menu/
Omai,/ny/new-york/272453-omai/menu/,"Soups, Vietnamese","158 9th Ave, New York, NY, 10011",https://www.allmenus.com/ny/new-york/272453-omai/menu/,https://www.allmenus.com/ny/new-york/272453-omai/menu/,https://www.allmenus.com/ny/new-york/272453-omai/menu/
Jerusalem Cafe,/ny/new-york/6938-jerusalem-cafe/menu/,"Kosher, Middle Eastern, Pizza, Sushi","7 W 36th St, New York, NY, 10018",https://www.allmenus.com/ny/new-york/6938-jerusalem-cafe/menu/,https://www.allmenus.com/ny/new-york/6938-jerusalem-cafe/menu/,https://www.allmenus.com/ny/new-york/6938-jerusalem-cafe/menu/
Fine and Schapiro Kosher Restaurant,/ny/new-york/251104-fine-and-schapiro-kosher-restaurant/menu/,"Deli Food, Kosher, Sandwiches","138 W 72nd St, New York, NY, 10023",https://www.allmenus.com/ny/new-york/251104-fine-and-schapiro-kosher-restaurant/menu/,https://www.allmenus.com/ny/new-york/251104-fine-and-schapiro-kosher-restaurant/menu/,https://www.allmenus.com/ny/new-york/251104-fine-and-schapiro-kosher-restaurant/menu/
La Dinastia Restaurant,/ny/new-york/47334-la-dinastia-restaurant/menu/,"Chinese, Latin American, Puerto Rican","4059 Broadway Ave, New York, NY, 10032",https://www.allmenus.com/ny/new-york/47334-la-dinastia-restaurant/menu/,https://www.allmenus.com/ny/new-york/47334-la-dinastia-restaurant/menu/,https://www.allmenus.com/ny/new-york/47334-la-dinastia-restaurant/menu/
Seafood King Fish Market,/ny/new-york/48044-seafood-king-fish-market/menu/,"Latin American, Seafood","3903 Broadway #3905, New York, NY, 10032",https://www.allmenus.com/ny/new-york/48044-seafood-king-fish-market/menu/,https://www.allmenus.com/ny/new-york/48044-seafood-king-fish-market/menu/,https://www.allmenus.com/ny/new-york/48044-seafood-king-fish-market/menu/
Milano Market,/ny/new-york/7116-milano-market/menu/,"Deli Food, Sandwiches","2892 Broadway, New York, NY, 10025",https://www.allmenus.com/ny/new-york/7116-milano-market/menu/,https://www.allmenus.com/ny/new-york/7116-milano-market/menu/,https://www.allmenus.com/ny/new-york/7116-milano-market/menu/
Peking Duck House,/ny/new-york/3066-peking-duck-house/menu/,Chinese,"236 E 53rd St, New York, NY, 10022",https://www.allmenus.com/ny/new-york/3066-peking-duck-house/menu/,https://www.allmenus.com/ny/new-york/3066-peking-duck-house/menu/,https://www.allmenus.com/ny/new-york/3066-peking-duck-house/menu/
New Asia Chinese Restaurant,/ny/new-york/296247-new-asia-chinese-restaurant/menu/,"Asian, Chinese","666 Amsterdam Ave, New York, NY, 10025",https://www.allmenus.com/ny/new-york/296247-new-asia-chinese-restaurant/menu/,https://www.allmenus.com/ny/new-york/296247-new-asia-chinese-restaurant/menu/,https://www.allmenus.com/ny/new-york/296247-new-asia-chinese-restaurant/menu/
Nougatine at Jean-Georges,/ny/new-york/247034-nougatine-at-jean-georges/menu/,"Asian Fusion, Cocktails, French","1 Central Park West, New York, NY, 10023",https://www.allmenus.com/ny/new-york/247034-nougatine-at-jean-georges/menu/,https://www.allmenus.com/ny/new-york/247034-nougatine-at-jean-georges/menu/,https://www.allmenus.com/ny/new-york/247034-nougatine-at-jean-georges/menu/
Maria Pia,/ny/new-york/248797-maria-pia/menu/,Italian,"319 W 51st St, New York, NY, 10019",https://www.allmenus.com/ny/new-york/248797-maria-pia/menu/,https://www.allmenus.com/ny/new-york/248797-maria-pia/menu/,https://www.allmenus.com/ny/new-york/248797-maria-pia/menu/
Arte Cafe,/ny/new-york/251096-arte-cafe/menu/,"Italian, Pizza","106 W 73rd St, New York, NY, 10023",https://www.allmenus.com/ny/new-york/251096-arte-cafe/menu/,https://www.allmenus.com/ny/new-york/251096-arte-cafe/menu/,https://www.allmenus.com/ny/new-york/251096-arte-cafe/menu/
Nick???s Pizzeria,/ny/new-york/2026-nicks-pizzeria/menu/,"Italian, Pizza","1814 2nd Ave, New York, NY, 10128",https://www.allmenus.com/ny/new-york/2026-nicks-pizzeria/menu/,https://www.allmenus.com/ny/new-york/2026-nicks-pizzeria/menu/,https://www.allmenus.com/ny/new-york/2026-nicks-pizzeria/menu/
Golden Forest,/ny/new-york/250042-golden-forest/menu/,Chinese,"353 Grand St, New York, NY, 10002",https://www.allmenus.com/ny/new-york/250042-golden-forest/menu/,https://www.allmenus.com/ny/new-york/250042-golden-forest/menu/,https://www.allmenus.com/ny/new-york/250042-golden-forest/menu/
Pita Pan,/ny/new-york/291473-pita-pan/menu/,"American, Mediterranean, Pizza, Sandwiches","3715 30th Ave, New York, NY, 11103",https://www.allmenus.com/ny/new-york/291473-pita-pan/menu/,https://www.allmenus.com/ny/new-york/291473-pita-pan/menu/,https://www.allmenus.com/ny/new-york/291473-pita-pan/menu/
Dos Caminos - Soho,/ny/new-york/248998-dos-caminos-soho/menu/,"Cocktails, Mexican, Nuevo Latino","475 W Broadway, New York, NY, 10012",https://www.allmenus.com/ny/new-york/248998-dos-caminos-soho/menu/,https://www.allmenus.com/ny/new-york/248998-dos-caminos-soho/menu/,https://www.allmenus.com/ny/new-york/248998-dos-caminos-soho/menu/
New Golden Star Chinese,/ny/new-york/47427-new-golden-star-chinese/menu/,"Chinese, Japanese, Sushi","4247 Broadway Ave, New York, NY, 10033",https://www.allmenus.com/ny/new-york/47427-new-golden-star-chinese/menu/,https://www.allmenus.com/ny/new-york/47427-new-golden-star-chinese/menu/,https://www.allmenus.com/ny/new-york/47427-new-golden-star-chinese/menu/
Pasta Lovers,/ny/new-york/247852-pasta-lovers/menu/,"Italian, Pizza","142 W 49th St, New York, NY, 10019",https://www.allmenus.com/ny/new-york/247852-pasta-lovers/menu/,https://www.allmenus.com/ny/new-york/247852-pasta-lovers/menu/,https://www.allmenus.com/ny/new-york/247852-pasta-lovers/menu/
Mad For Chicken,/ny/new-york/366607-mad-for-chicken/menu/,"Chicken, Korean","157-18 Northern Blvd, New York, NY, 11354",https://www.allmenus.com/ny/new-york/366607-mad-for-chicken/menu/,https://www.allmenus.com/ny/new-york/366607-mad-for-chicken/menu/,https://www.allmenus.com/ny/new-york/366607-mad-for-chicken/menu/
Bell Diner,/ny/new-york/303878-bell-diner/menu/,Diner,"21525 73rd Ave, New York, NY, 11364",https://www.allmenus.com/ny/new-york/303878-bell-diner/menu/,https://www.allmenus.com/ny/new-york/303878-bell-diner/menu/,https://www.allmenus.com/ny/new-york/303878-bell-diner/menu/
Guantanamera,/ny/new-york/247634-guantanamera/menu/,"Cuban, Latin American","939 8th Ave, New York, NY, 10019",https://www.allmenus.com/ny/new-york/247634-guantanamera/menu/,https://www.allmenus.com/ny/new-york/247634-guantanamera/menu/,https://www.allmenus.com/ny/new-york/247634-guantanamera/menu/
Yakitori Totto,/ny/new-york/273249-yakitori-totto/menu/,"Japanese, Tapas","251 W 55th St, New York, NY, 10019",https://www.allmenus.com/ny/new-york/273249-yakitori-totto/menu/,https://www.allmenus.com/ny/new-york/273249-yakitori-totto/menu/,https://www.allmenus.com/ny/new-york/273249-yakitori-totto/menu/
Kennedy Chicken and Gyro,/ny/new-york/47993-kennedy-chicken-and-gyro/menu/,"Chicken, Wings","158 Nagle Ave, New York, NY, 10040",https://www.allmenus.com/ny/new-york/47993-kennedy-chicken-and-gyro/menu/,https://www.allmenus.com/ny/new-york/47993-kennedy-chicken-and-gyro/menu/,https://www.allmenus.com/ny/new-york/47993-kennedy-chicken-and-gyro/menu/
El Nuevo Amancer,/ny/new-york/48737-el-nuevo-amancer/menu/,Dominican,"3666 Broadway, New York, NY, 10031",https://www.allmenus.com/ny/new-york/48737-el-nuevo-amancer/menu/,https://www.allmenus.com/ny/new-york/48737-el-nuevo-amancer/menu/,https://www.allmenus.com/ny/new-york/48737-el-nuevo-amancer/menu/
Mermaid Oyster Bar,/ny/new-york/287125-mermaid-oyster-bar/menu/,"Cocktails, Seafood","79 MacDougal St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/287125-mermaid-oyster-bar/menu/,https://www.allmenus.com/ny/new-york/287125-mermaid-oyster-bar/menu/,https://www.allmenus.com/ny/new-york/287125-mermaid-oyster-bar/menu/
La Lanterna di Vittorio,/ny/new-york/252606-la-lanterna-di-vittorio/menu/,"Coffee & Tea, Italian, Pizza","129 MacDougal St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/252606-la-lanterna-di-vittorio/menu/,https://www.allmenus.com/ny/new-york/252606-la-lanterna-di-vittorio/menu/,https://www.allmenus.com/ny/new-york/252606-la-lanterna-di-vittorio/menu/
BLT Steak New York,/ny/new-york/2946-blt-steak-new-york/menu/,Steak,"106 E 57th St, New York, NY, 10022",https://www.allmenus.com/ny/new-york/2946-blt-steak-new-york/menu/,https://www.allmenus.com/ny/new-york/2946-blt-steak-new-york/menu/,https://www.allmenus.com/ny/new-york/2946-blt-steak-new-york/menu/
Kosher Deluxe Restaurant,/ny/new-york/248096-kosher-deluxe-restaurant/menu/,"Chinese, Deli Food, Kosher, Sandwiches","10 W 46th St, New York, NY, 10036",https://www.allmenus.com/ny/new-york/248096-kosher-deluxe-restaurant/menu/,https://www.allmenus.com/ny/new-york/248096-kosher-deluxe-restaurant/menu/,https://www.allmenus.com/ny/new-york/248096-kosher-deluxe-restaurant/menu/
Fairway 74th St Caf??,/ny/new-york/349811-fairway-74th-st-caf/menu/,"Alcohol, American, Mediterranean, Pizza, Sandwiches, Steak","2131 Broadway, New York, NY, 10023",https://www.allmenus.com/ny/new-york/349811-fairway-74th-st-caf/menu/,https://www.allmenus.com/ny/new-york/349811-fairway-74th-st-caf/menu/,https://www.allmenus.com/ny/new-york/349811-fairway-74th-st-caf/menu/
No. 1 Tex-Mexican Express,/ny/new-york/47996-no-1-tex-mexican-express/menu/,"Chinese, Southwestern","4480 Broadway Ave, New York, NY, 10040",https://www.allmenus.com/ny/new-york/47996-no-1-tex-mexican-express/menu/,https://www.allmenus.com/ny/new-york/47996-no-1-tex-mexican-express/menu/,https://www.allmenus.com/ny/new-york/47996-no-1-tex-mexican-express/menu/
Bubba Gump Shrimp Co.,/ny/new-york/2948-bubba-gump-shrimp-co/menu/,"American, Seafood, Soul Food","1501 Broadway, New York, NY, 10036",https://www.allmenus.com/ny/new-york/2948-bubba-gump-shrimp-co/menu/,https://www.allmenus.com/ny/new-york/2948-bubba-gump-shrimp-co/menu/,https://www.allmenus.com/ny/new-york/2948-bubba-gump-shrimp-co/menu/
Claw Daddy's,/ny/new-york/385513-claw-daddys/menu/,"Cajun & Creole, Seafood","185 Orchard St, New York, NY, 10002",https://www.allmenus.com/ny/new-york/385513-claw-daddys/menu/,https://www.allmenus.com/ny/new-york/385513-claw-daddys/menu/,https://www.allmenus.com/ny/new-york/385513-claw-daddys/menu/
Red Lobster,/ny/new-york/385850-red-lobster/menu/,"American, Seafood","261 W 125th St, New York, NY, 10027",https://www.allmenus.com/ny/new-york/385850-red-lobster/menu/,https://www.allmenus.com/ny/new-york/385850-red-lobster/menu/,https://www.allmenus.com/ny/new-york/385850-red-lobster/menu/
Tenzan (Midtown),/ny/new-york/249356-tenzan-midtown/menu/,"Japanese, Sushi","988 2nd Ave, New York, NY, 10022",https://www.allmenus.com/ny/new-york/249356-tenzan-midtown/menu/,https://www.allmenus.com/ny/new-york/249356-tenzan-midtown/menu/,https://www.allmenus.com/ny/new-york/249356-tenzan-midtown/menu/
Briciola,/ny/new-york/355903-briciola/menu/,"Alcohol, Italian, Tapas","370 W 51st St, New York, NY, 10019",https://www.allmenus.com/ny/new-york/355903-briciola/menu/,https://www.allmenus.com/ny/new-york/355903-briciola/menu/,https://www.allmenus.com/ny/new-york/355903-briciola/menu/
No.1 Chinese Restaurant (Manhattan),/ny/new-york/7581-no1-chinese-restaurant-manhattan/menu/,Chinese,"10 S William St, New York, NY, 10004",https://www.allmenus.com/ny/new-york/7581-no1-chinese-restaurant-manhattan/menu/,https://www.allmenus.com/ny/new-york/7581-no1-chinese-restaurant-manhattan/menu/,https://www.allmenus.com/ny/new-york/7581-no1-chinese-restaurant-manhattan/menu/
El Nuevo Carribeno,/ny/new-york/254639-el-nuevo-carribeno/menu/,"Latin American, Puerto Rican","1675 Lexington Ave, New York, NY, 10029",https://www.allmenus.com/ny/new-york/254639-el-nuevo-carribeno/menu/,https://www.allmenus.com/ny/new-york/254639-el-nuevo-carribeno/menu/,https://www.allmenus.com/ny/new-york/254639-el-nuevo-carribeno/menu/
Bobby Vans Grill West 50th,/ny/new-york/247882-bobby-vans-grill-west-50th/menu/,Steak,"135 W 50th St, New York, NY, 10020",https://www.allmenus.com/ny/new-york/247882-bobby-vans-grill-west-50th/menu/,https://www.allmenus.com/ny/new-york/247882-bobby-vans-grill-west-50th/menu/,https://www.allmenus.com/ny/new-york/247882-bobby-vans-grill-west-50th/menu/
Boka (East Village),/ny/new-york/277826-boka-east-village/menu/,Korean,"9 Saint Marks Pl, New York, NY, 10003",https://www.allmenus.com/ny/new-york/277826-boka-east-village/menu/,https://www.allmenus.com/ny/new-york/277826-boka-east-village/menu/,https://www.allmenus.com/ny/new-york/277826-boka-east-village/menu/
Crif Dogs,/ny/new-york/250256-crif-dogs/menu/,Hot Dogs,"113 St Marks Pl, New York, NY, 10009",https://www.allmenus.com/ny/new-york/250256-crif-dogs/menu/,https://www.allmenus.com/ny/new-york/250256-crif-dogs/menu/,https://www.allmenus.com/ny/new-york/250256-crif-dogs/menu/
Mikaku,/ny/new-york/20729-mikaku/menu/,"Japanese, Sushi","85 Kenmare St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/20729-mikaku/menu/,https://www.allmenus.com/ny/new-york/20729-mikaku/menu/,https://www.allmenus.com/ny/new-york/20729-mikaku/menu/
Milano Market,/ny/new-york/2051-milano-market/menu/,"Deli Food, Italian, Sandwiches","1582 3rd Ave, New York, NY, 10128",https://www.allmenus.com/ny/new-york/2051-milano-market/menu/,https://www.allmenus.com/ny/new-york/2051-milano-market/menu/,https://www.allmenus.com/ny/new-york/2051-milano-market/menu/
Ginza Japanese Sushi Restaurant,/ny/new-york/3004-ginza-japanese-sushi-restaurant/menu/,"Japanese, Sushi","800 Lexington Ave, New York, NY, 10065",https://www.allmenus.com/ny/new-york/3004-ginza-japanese-sushi-restaurant/menu/,https://www.allmenus.com/ny/new-york/3004-ginza-japanese-sushi-restaurant/menu/,https://www.allmenus.com/ny/new-york/3004-ginza-japanese-sushi-restaurant/menu/
Nuevo Tacos Al Suadero,/ny/new-york/477792-nuevo-tacos-al-suadero/menu/,Mexican,"97-22 Roosevelt Ave, New York, NY, 11368",https://www.allmenus.com/ny/new-york/477792-nuevo-tacos-al-suadero/menu/,https://www.allmenus.com/ny/new-york/477792-nuevo-tacos-al-suadero/menu/,https://www.allmenus.com/ny/new-york/477792-nuevo-tacos-al-suadero/menu/
Le Gourmet,/ny/new-york/248735-le-gourmet/menu/,"Deli Food, Pizza, Salads, Sandwiches","1267 1st Ave, New York, NY, 10065",https://www.allmenus.com/ny/new-york/248735-le-gourmet/menu/,https://www.allmenus.com/ny/new-york/248735-le-gourmet/menu/,https://www.allmenus.com/ny/new-york/248735-le-gourmet/menu/
Balade,/ny/new-york/291393-balade/menu/,"Middle Eastern, Pizza, Vegetarian","208 1st Ave, New York, NY, 10009",https://www.allmenus.com/ny/new-york/291393-balade/menu/,https://www.allmenus.com/ny/new-york/291393-balade/menu/,https://www.allmenus.com/ny/new-york/291393-balade/menu/
Edo Sushi,/ny/new-york/7917-edo-sushi/menu/,"Japanese, Sushi","9 E 17th St, New York, NY, 10003",https://www.allmenus.com/ny/new-york/7917-edo-sushi/menu/,https://www.allmenus.com/ny/new-york/7917-edo-sushi/menu/,https://www.allmenus.com/ny/new-york/7917-edo-sushi/menu/
Cafe Mogador,/ny/new-york/250172-cafe-mogador/menu/,"Mediterranean, Moroccan","101 St Marks Pl, New York, NY, 10009",https://www.allmenus.com/ny/new-york/250172-cafe-mogador/menu/,https://www.allmenus.com/ny/new-york/250172-cafe-mogador/menu/,https://www.allmenus.com/ny/new-york/250172-cafe-mogador/menu/
Waldy's Wood Fired Pizza & Penne,/ny/new-york/251966-waldys-wood-fired-pizza-penne/menu/,"Italian, Pizza","800 6th Ave, New York, NY, 10001",https://www.allmenus.com/ny/new-york/251966-waldys-wood-fired-pizza-penne/menu/,https://www.allmenus.com/ny/new-york/251966-waldys-wood-fired-pizza-penne/menu/,https://www.allmenus.com/ny/new-york/251966-waldys-wood-fired-pizza-penne/menu/
Carve: Unique Sandwiches,/ny/new-york/7687-carve-unique-sandwiches/menu/,"Salads, Sandwiches","760 8th Ave, New York, NY, 10036",https://www.allmenus.com/ny/new-york/7687-carve-unique-sandwiches/menu/,https://www.allmenus.com/ny/new-york/7687-carve-unique-sandwiches/menu/,https://www.allmenus.com/ny/new-york/7687-carve-unique-sandwiches/menu/
Picante Mexican Restaurant,/ny/new-york/48726-picante-mexican-restaurant/menu/,Mexican,"3424 Broadway Ave, New York, NY, 10031",https://www.allmenus.com/ny/new-york/48726-picante-mexican-restaurant/menu/,https://www.allmenus.com/ny/new-york/48726-picante-mexican-restaurant/menu/,https://www.allmenus.com/ny/new-york/48726-picante-mexican-restaurant/menu/
Grandpa's Brick Oven Pizza,/ny/new-york/47971-grandpas-brick-oven-pizza/menu/,"Italian, Pizza","4973 Broadway Ave, New York, NY, 10034",https://www.allmenus.com/ny/new-york/47971-grandpas-brick-oven-pizza/menu/,https://www.allmenus.com/ny/new-york/47971-grandpas-brick-oven-pizza/menu/,https://www.allmenus.com/ny/new-york/47971-grandpas-brick-oven-pizza/menu/
El Nuevo Caridad,/ny/new-york/252466-el-nuevo-caridad/menu/,"Latin American, Puerto Rican","2257 2nd Ave, New York, NY, 10029",https://www.allmenus.com/ny/new-york/252466-el-nuevo-caridad/menu/,https://www.allmenus.com/ny/new-york/252466-el-nuevo-caridad/menu/,https://www.allmenus.com/ny/new-york/252466-el-nuevo-caridad/menu/
Beach Cafe,/ny/new-york/7797-beach-cafe/menu/,"American, Pizza","1326 2nd Ave, New York, NY, 10021",https://www.allmenus.com/ny/new-york/7797-beach-cafe/menu/,https://www.allmenus.com/ny/new-york/7797-beach-cafe/menu/,https://www.allmenus.com/ny/new-york/7797-beach-cafe/menu/
Hane Sushi,/ny/new-york/252034-hane-sushi/menu/,"Japanese, Sushi","346 1st Ave, New York, NY, 10009",https://www.allmenus.com/ny/new-york/252034-hane-sushi/menu/,https://www.allmenus.com/ny/new-york/252034-hane-sushi/menu/,https://www.allmenus.com/ny/new-york/252034-hane-sushi/menu/
Moonstruck On Madison,/ny/new-york/248182-moonstruck-on-madison/menu/,Diner,"244 Madison Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/248182-moonstruck-on-madison/menu/,https://www.allmenus.com/ny/new-york/248182-moonstruck-on-madison/menu/,https://www.allmenus.com/ny/new-york/248182-moonstruck-on-madison/menu/
Big Nick's Pizza,/ny/new-york/7465-big-nicks-pizza/menu/,"Burgers, Diner, Hot Dogs, Pizza","70 W 71st St, New York, NY, 10023",https://www.allmenus.com/ny/new-york/7465-big-nicks-pizza/menu/,https://www.allmenus.com/ny/new-york/7465-big-nicks-pizza/menu/,https://www.allmenus.com/ny/new-york/7465-big-nicks-pizza/menu/
El Castillo De Manhatten,/ny/new-york/355527-el-castillo-de-manhatten/menu/,Latin American,"207 Madison St, New York, NY, 10002",https://www.allmenus.com/ny/new-york/355527-el-castillo-de-manhatten/menu/,https://www.allmenus.com/ny/new-york/355527-el-castillo-de-manhatten/menu/,https://www.allmenus.com/ny/new-york/355527-el-castillo-de-manhatten/menu/
Szechuan Garden,/ny/new-york/395570-szechuan-garden/menu/,Chinese,"239 W 105th St, New York, NY, 10025",https://www.allmenus.com/ny/new-york/395570-szechuan-garden/menu/,https://www.allmenus.com/ny/new-york/395570-szechuan-garden/menu/,https://www.allmenus.com/ny/new-york/395570-szechuan-garden/menu/
Il Corallo Trattoria,/ny/new-york/2305-il-corallo-trattoria/menu/,"Italian, Pizza","176 Prince St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/2305-il-corallo-trattoria/menu/,https://www.allmenus.com/ny/new-york/2305-il-corallo-trattoria/menu/,https://www.allmenus.com/ny/new-york/2305-il-corallo-trattoria/menu/
Tiramisu,/ny/new-york/41896-tiramisu/menu/,"Italian, Pizza, Tapas","1643 2nd Avenue, New York, NY, 10028",https://www.allmenus.com/ny/new-york/41896-tiramisu/menu/,https://www.allmenus.com/ny/new-york/41896-tiramisu/menu/,https://www.allmenus.com/ny/new-york/41896-tiramisu/menu/
Fuji Japanese Restaurant,/ny/new-york/247625-fuji-japanese-restaurant/menu/,"Japanese, Sushi","238 W 56th St, New York, NY, 10019",https://www.allmenus.com/ny/new-york/247625-fuji-japanese-restaurant/menu/,https://www.allmenus.com/ny/new-york/247625-fuji-japanese-restaurant/menu/,https://www.allmenus.com/ny/new-york/247625-fuji-japanese-restaurant/menu/
Jackson Hole,/ny/new-york/52273-jackson-hole/menu/,"Burgers, Diner","232 E 64th St, New York, NY, 10065",https://www.allmenus.com/ny/new-york/52273-jackson-hole/menu/,https://www.allmenus.com/ny/new-york/52273-jackson-hole/menu/,https://www.allmenus.com/ny/new-york/52273-jackson-hole/menu/
Cottage,/ny/new-york/251754-cottage/menu/,Chinese,"360 Amsterdam Ave, New York, NY, 10024",https://www.allmenus.com/ny/new-york/251754-cottage/menu/,https://www.allmenus.com/ny/new-york/251754-cottage/menu/,https://www.allmenus.com/ny/new-york/251754-cottage/menu/
Inase Sushi,/ny/new-york/3022-inase-sushi/menu/,"Japanese, Sushi","1586 1st Ave, New York, NY, 10028",https://www.allmenus.com/ny/new-york/3022-inase-sushi/menu/,https://www.allmenus.com/ny/new-york/3022-inase-sushi/menu/,https://www.allmenus.com/ny/new-york/3022-inase-sushi/menu/
Neil's Coffee Shop,/ny/new-york/41963-neils-coffee-shop/menu/,Diner,"961 Lexington Ave, New York, NY, 10021",https://www.allmenus.com/ny/new-york/41963-neils-coffee-shop/menu/,https://www.allmenus.com/ny/new-york/41963-neils-coffee-shop/menu/,https://www.allmenus.com/ny/new-york/41963-neils-coffee-shop/menu/
Cocina Taller,/ny/new-york/476913-cocina-taller/menu/,"Italian, Mediterranean, Pizza","416 W 203rd St, New York, NY, 10034",https://www.allmenus.com/ny/new-york/476913-cocina-taller/menu/,https://www.allmenus.com/ny/new-york/476913-cocina-taller/menu/,https://www.allmenus.com/ny/new-york/476913-cocina-taller/menu/
5 Brothers Gourmet Deli,/ny/new-york/4796-5-brothers-gourmet-deli/menu/,"American, Burgers, Deli Food, Sandwiches","689 10th Ave, New York, NY, 10036",https://www.allmenus.com/ny/new-york/4796-5-brothers-gourmet-deli/menu/,https://www.allmenus.com/ny/new-york/4796-5-brothers-gourmet-deli/menu/,https://www.allmenus.com/ny/new-york/4796-5-brothers-gourmet-deli/menu/
Patzeria Perfect Pizza Inc,/ny/new-york/7283-patzeria-perfect-pizza-inc/menu/,Pizza,"231 W 46th St, New York, NY, 10036",https://www.allmenus.com/ny/new-york/7283-patzeria-perfect-pizza-inc/menu/,https://www.allmenus.com/ny/new-york/7283-patzeria-perfect-pizza-inc/menu/,https://www.allmenus.com/ny/new-york/7283-patzeria-perfect-pizza-inc/menu/
Palace Restaurant,/ny/new-york/7565-palace-restaurant/menu/,"Diner, Vegetarian","122 E 57th St, New York, NY, 10022",https://www.allmenus.com/ny/new-york/7565-palace-restaurant/menu/,https://www.allmenus.com/ny/new-york/7565-palace-restaurant/menu/,https://www.allmenus.com/ny/new-york/7565-palace-restaurant/menu/
Thai Villa,/ny/new-york/509032-thai-villa/menu/,,"5 E 19th St, New York, NY, 10003",https://www.allmenus.com/ny/new-york/509032-thai-villa/menu/,https://www.allmenus.com/ny/new-york/509032-thai-villa/menu/,https://www.allmenus.com/ny/new-york/509032-thai-villa/menu/
Little Poland Restaurant,/ny/new-york/7907-little-poland-restaurant/menu/,"Diner, Eastern European, Polish","200 2nd Ave, New York, NY, 10003",https://www.allmenus.com/ny/new-york/7907-little-poland-restaurant/menu/,https://www.allmenus.com/ny/new-york/7907-little-poland-restaurant/menu/,https://www.allmenus.com/ny/new-york/7907-little-poland-restaurant/menu/
Evergreen on 38,/ny/new-york/248183-evergreen-on-38/menu/,Chinese,"10 E 38th St, New York, NY, 10016",https://www.allmenus.com/ny/new-york/248183-evergreen-on-38/menu/,https://www.allmenus.com/ny/new-york/248183-evergreen-on-38/menu/,https://www.allmenus.com/ny/new-york/248183-evergreen-on-38/menu/
Sophie's Cuban Cuisine (New St),/ny/new-york/156551-sophies-cuban-cuisine-new-st/menu/,"Cuban, Latin American","73 New St, New York, NY, 10004",https://www.allmenus.com/ny/new-york/156551-sophies-cuban-cuisine-new-st/menu/,https://www.allmenus.com/ny/new-york/156551-sophies-cuban-cuisine-new-st/menu/,https://www.allmenus.com/ny/new-york/156551-sophies-cuban-cuisine-new-st/menu/
Gotta Getta Bagel NYC,/ny/new-york/7073-gotta-getta-bagel-nyc/menu/,"American, Bagels, Bakery & Pastries, Breakfast, Deli Food, Healthy, Kosher, Vegan, Vegetarian","263 1st Ave, New York, NY, 10003",https://www.allmenus.com/ny/new-york/7073-gotta-getta-bagel-nyc/menu/,https://www.allmenus.com/ny/new-york/7073-gotta-getta-bagel-nyc/menu/,https://www.allmenus.com/ny/new-york/7073-gotta-getta-bagel-nyc/menu/
George's Pizza,/ny/new-york/48033-georges-pizza/menu/,Pizza,"726 W 181st St, New York, NY, 10033",https://www.allmenus.com/ny/new-york/48033-georges-pizza/menu/,https://www.allmenus.com/ny/new-york/48033-georges-pizza/menu/,https://www.allmenus.com/ny/new-york/48033-georges-pizza/menu/
Cafe 28 Gourmet Deli,/ny/new-york/57046-cafe-28-gourmet-deli/menu/,"Deli Food, Sandwiches, Sushi","245 5th Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/57046-cafe-28-gourmet-deli/menu/,https://www.allmenus.com/ny/new-york/57046-cafe-28-gourmet-deli/menu/,https://www.allmenus.com/ny/new-york/57046-cafe-28-gourmet-deli/menu/
Mansion Diner,/ny/new-york/249424-mansion-diner/menu/,Diner,"1634 York Ave, New York, NY, 10028",https://www.allmenus.com/ny/new-york/249424-mansion-diner/menu/,https://www.allmenus.com/ny/new-york/249424-mansion-diner/menu/,https://www.allmenus.com/ny/new-york/249424-mansion-diner/menu/
Buenos Aires,/ny/new-york/251571-buenos-aires/menu/,"Argentinean, Steak","513 E 6th St, New York, NY, 10009",https://www.allmenus.com/ny/new-york/251571-buenos-aires/menu/,https://www.allmenus.com/ny/new-york/251571-buenos-aires/menu/,https://www.allmenus.com/ny/new-york/251571-buenos-aires/menu/
Jackson Hole Burgers,/ny/new-york/3011-jackson-hole-burgers/menu/,"Burgers, Sandwiches, Southwestern","521 3rd Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/3011-jackson-hole-burgers/menu/,https://www.allmenus.com/ny/new-york/3011-jackson-hole-burgers/menu/,https://www.allmenus.com/ny/new-york/3011-jackson-hole-burgers/menu/
Andy's Deli,/ny/new-york/251064-andys-deli/menu/,"Deli Food, Sandwiches","295 Amsterdam Ave, New York, NY, 10023",https://www.allmenus.com/ny/new-york/251064-andys-deli/menu/,https://www.allmenus.com/ny/new-york/251064-andys-deli/menu/,https://www.allmenus.com/ny/new-york/251064-andys-deli/menu/
